1	-0.7487795962	-1.011366681	-1.279615545	-0.3100697833	-1.887385569	-3.307251896	-0.7492951565	-0.9142246412	0.7465317245	0.2555173319	1.426262838	2.355897975	0.1829767379	2.715396221	2.524497347	0.8190618042
1	-0.7482339698	-1.001865525	-1.231044062	-0.38473263	-1.713918158	-2.647004205	-0.7504706426	-0.9133596374	0.2304785457	0.6009872086	1.332326527	2.06275055	0.2985119493	2.39889451	2.18232069	0.5726946767
1	-0.7464947857	-0.9923830342	-1.209615681	-0.4141953327	-1.639442655	-2.406265605	-0.7481532557	-0.9106039214	0.9987791859	0.4830697666	1.257347339	1.947521535	0.3407461658	2.274142563	2.049629851	0.6431848324
1	-0.7464947857	-0.9994809023	-1.261169483	-0.3352840428	-1.825708567	-3.053971607	-0.7487577914	-0.9106039214	0.6433697975	0.6044837319	1.333021159	2.258100086	0.215046517	2.60300049	2.409607659	0.9814789731
1	-0.7458127528	-1.01915987	-1.250562578	-0.3493127409	-1.790427785	-2.918886503	-0.7472128668	-0.9095238642	0.2929060682	0.4306307608	1.556080966	2.198010351	0.2370213354	2.536575862	2.339381247	0.9221082009
1	-0.7449943132	-0.983852526	-1.219466308	-0.3957970581	-1.679426444	-2.532817829	-0.745432845	-0.9082282527	0.6001686895	0.2374506537	1.189474889	2.01644578	0.3080760134	2.342269088	2.128876104	0.8313240563
1	-0.7449602116	-1.005654788	-1.226152383	-0.3868312836	-1.702324859	-2.608081539	-0.7459366247	-0.9081742797	0.269960244	0.3450422781	1.422494453	2.056587349	0.2916010286	2.384284399	2.175197656	0.9478440293
1	-0.7426071978	-1.010862691	-1.256696089	-0.3276572198	-1.825821184	-3.054413583	-0.7447611386	-0.9044522292	0.4194527563	0.5786391515	1.514505625	2.258404844	0.2039178581	2.593326712	2.409964535	0.9850326524
1	-0.740458794	-1.027919041	-1.206053525	-0.4026514793	-1.646193961	-2.427216735	-0.7445596267	-0.9010574198	0.5000259058	0.9661148814	1.734361517	1.968755247	0.314589341	2.28155633	2.074004538	0.9708498624
1	-0.7391288297	-1.021432494	-1.170166589	-0.450562803	-1.521207816	-2.064095324	-0.7443917001	-0.8989575812	0.3965262961	1.197240918	1.683101809	1.769088813	0.3938630384	2.074154409	1.846173279	0.7252180666
1	-0.7338089726	-1.009971374	-1.241113522	-0.3158595264	-1.809992819	-2.992978376	-0.7381112457	-0.8905712495	0.3914851448	0.9971904754	1.638291179	2.225603658	0.1921812831	2.535722636	2.371594836	0.7849905527
1	-0.7323426017	-0.8454930968	-1.200021216	-0.3740811488	-1.667955284	-2.495892806	-0.7244756069	-0.8882632818	0.1473315252	-1.399785507	-0.002744029482	1.989696395	0.2828700256	2.283733228	2.098077363	0.5667550229
1	-0.7301600962	-0.9266542555	-1.055177917	-0.5950681294	-1.112291147	-1.148935886	-0.7295805751	-0.8848310757	0.2463119909	0.02683492839	0.8158676428	1.196208681	0.6183398376	1.50002614	1.209509702	0.9224144783
1	-0.7288642336	-0.9232943179	-0.9731026004	-0.6906847196	-0.8125005427	-0.6545169134	-0.7307896465	-0.8827948456	-0.17921707	0.5198270502	0.8005245064	0.7838798561	0.8074688599	1.125977036	0.7669012932	-0.02588538318
1	-0.728625522	-0.9732733892	-1.284756771	-0.2228658614	-1.989098161	-3.783111798	-0.7302186961	-0.8824198839	0.4777602653	0.4540153583	1.32076915	2.533220385	0.05869050939	2.857703983	2.734686622	0.8914038037
1	-0.7279093874	-0.9285488869	-1.218670315	-0.3335164319	-1.748821533	-2.767682267	-0.7279684799	-0.8812952471	0.557745774	0.1512696045	0.8673861899	2.131436196	0.2131607487	2.421084785	2.261900956	0.9558539153
1	-0.7263748132	-0.9961162981	-1.171203716	-0.4037263045	-1.579185821	-2.2262867	-0.730420208	-0.8788865647	0.5267692112	0.9360752549	1.599470832	1.862616842	0.3181943115	2.139291946	1.952512409	0.8964607714
1	-0.7256927803	-0.9535197563	-1.157399085	-0.4220281849	-1.531293159	-2.091586764	-0.7252816545	-0.8778165871	0.5692340469	0.05771233456	1.156299194	1.787897709	0.3473431288	2.062221566	1.867504475	0.8374000379
1	-0.7242264094	-0.9948749879	-1.122096947	-0.4748398463	-1.399354708	-1.753552922	-0.7293454779	-0.8755172753	0.4918780314	1.145427158	1.618254134	1.598540323	0.4233157117	1.871095122	1.653996411	1.019588682
1	-0.7238853929	-0.9594603126	-1.241697099	-0.2735487479	-1.857215925	-3.180464789	-0.7254495811	-0.8749827744	0.4608526364	0.4441781938	1.244899863	2.299092919	0.1358180896	2.589540562	2.457675082	0.637427682
1	-0.7238171896	-0.8994900935	-1.135073252	-0.4531015446	-1.45111102	-1.880798509	-0.7218895374	-0.8748758843	0.5116498745	-0.2396672728	0.6343726376	1.673942426	0.3899839306	1.944380167	1.738684746	1.011630467
1	-0.7233397665	-0.9280868955	-1.111269243	-0.4854624838	-1.365221435	-1.673082889	-0.7230986088	-0.8741277476	0.7234772903	0.08978229514	0.9283605552	1.54439976	0.4440553217	1.816374454	1.593457927	0.8655668021
1	-0.7206798379	-1.001286869	-1.211535002	-0.3158856638	-1.755326887	-2.790778992	-0.724912216	-0.8699625653	0.5688577064	0.9653648059	1.741684258	2.13901119	0.1900773301	2.411408792	2.270699687	0.8664878444
1	-0.718736044	-1.004758804	-1.242259152	-0.2585221967	-1.874406755	-3.251997357	-0.7228299263	-0.8669219962	0.4591446768	0.9355415803	1.809253167	2.338704432	0.1063595561	2.619210425	2.504245631	0.9595607482
1	-0.718054011	-1.003060169	-1.251596038	-0.2397918286	-1.91133278	-3.412179145	-0.7224269025	-0.8658557722	0.4987025569	0.9894345027	1.800818997	2.401009192	0.08048346353	2.684924023	2.577740514	0.9522946491
1	-0.7179858077	-0.9368087334	-1.259950952	-0.2189940472	-1.948322451	-3.582459088	-0.7179600553	-0.8657491682	0.8150638645	0.1288876742	1.094952432	2.453329494	0.06027584158	2.74179895	2.639688424	0.6227540532
1	-0.7172696731	-0.9408173256	-1.251098623	-0.2326119249	-1.918018542	-3.44219478	-0.7184974204	-0.8646300266	0.2474857624	0.3728162991	1.146795129	2.403453928	0.07742567541	2.685580987	2.580630422	0.6855563182
1	-0.716894555	-0.9381993743	-1.040476654	-0.5634612928	-1.1260511	-1.174584709	-0.7193706386	-0.8640439561	0.6053860183	0.6163240438	1.125103631	1.205289399	0.5750251988	1.481727729	1.219404487	0.6219004673
1	-0.7164853352	-0.980907914	-1.116289806	-0.45207485	-1.416506981	-1.79500505	-0.7207476366	-0.8634047213	0.4233738305	0.9656066616	1.582610229	1.618004645	0.3928583358	1.873246279	1.675815995	0.8476485691
1	-0.7162807253	-0.9456005701	-1.213556314	-0.2957559875	-1.781379701	-2.885286108	-0.717825714	-0.8630851487	0.5772756782	0.4339026845	1.210896065	2.181622416	0.1610951193	2.445577577	2.320277009	0.8740462248
1	-0.7158374039	-0.9949216537	-1.216226992	-0.2883544773	-1.794433543	-2.93389442	-0.7209827338	-0.8623928442	0.6126369392	1.137935466	1.74474164	2.200747241	0.1523410075	2.46469638	2.342573789	0.8066115461
1	-0.7155304891	-0.8678460148	-0.9767898641	-0.6457584126	-0.8852729578	-0.7642761934	-0.7149373767	-0.8619136386	0.6345110287	0.01726387581	0.4403190089	0.8869351976	0.7179348557	1.191703472	0.8762983765	0.4012614985
1	-0.7140641182	-0.8945901846	-1.116406136	-0.4426546024	-1.428347521	-1.824030103	-0.7120490394	-0.8596250287	0.3645114825	-0.2588113868	0.7230989507	1.634798191	0.3788477425	1.884414063	1.694665055	0.8321845888
1	-0.7138936099	-0.9646635492	-1.137584293	-0.410087626	-1.508122879	-2.028861143	-0.7178928846	-0.8593590108	0.2228320665	0.9106951054	1.446739424	1.754911196	0.3277829144	2.002621139	1.830112414	0.8950322183
1	-0.7120862226	-0.9351380978	-1.192395367	-0.3127856256	-1.723452505	-2.679439694	-0.713593964	-0.8565404926	0.2212474317	0.4231162813	1.162882326	2.084433401	0.1882058769	2.333700632	2.207403572	0.7682567986
1	-0.7105175467	-0.9196310526	-1.151312097	-0.3774793696	-1.572717634	-2.207681198	-0.7114445037	-0.8540961133	0.2683955802	0.3091723956	1.025816801	1.855859797	0.2765173985	2.096124554	1.944807254	0.9934627699
1	-0.7103470385	-0.9411953186	-1.13643411	-0.3972869438	-1.521283795	-2.064301338	-0.7120826247	-0.8538305251	0.09572470593	0.4658773097	1.251045212	1.772198357	0.3106537881	2.011933348	1.84969794	0.8182014073
1	-0.7098355138	-0.8856723503	-1.154199465	-0.3708763031	-1.585874865	-2.245668046	-0.707246339	-0.853033884	0.5189147106	-0.3702574256	0.6939224829	1.877035144	0.2659301024	2.115938062	1.968965551	1.024872216
1	-0.7092216841	-0.9857331577	-1.157148568	-0.3611940762	-1.602692563	-2.295040654	-0.7138290612	-0.8520781595	0.2918908588	1.023164208	1.743259168	1.898151483	0.2555871963	2.135896546	1.993090885	0.8779448613
1	-0.7089829726	-0.9355347571	-1.159213266	-0.3556354415	-1.613005198	-2.32578175	-0.7105377001	-0.8517065608	0.5311635414	0.4296337969	1.211802223	1.911671994	0.2494065198	2.149054639	2.008556031	0.8036491031
1	-0.708846566	-0.9466832166	-1.13710411	-0.3948784776	-1.525419749	-2.075540785	-0.7121833807	-0.8514942368	0.6433718017	0.775373901	1.330325259	1.786056429	0.3007165104	2.022403414	1.865415075	1.05512075
1	-0.708266838	-0.9740433749	-1.189815416	-0.3050376798	-1.727374641	-2.692896256	-0.7101682616	-0.8505920067	0.8240742546	0.4961932558	1.630448506	2.095331115	0.1734350765	2.335965279	2.220023788	0.9083175946
1	-0.7067663654	-0.9598849713	-1.199269341	-0.2819517299	-1.770383847	-2.844999413	-0.7104369442	-0.8482579256	0.7152870235	0.8377474298	1.500532669	2.161742442	0.1430581046	2.401688944	2.297129665	0.814840459
1	-0.7062548407	-0.9411626525	-1.152126307	-0.3587815955	-1.596126094	-2.275652304	-0.7085225811	-0.8474625792	0.6673559337	0.5652620904	1.310010639	1.889257888	0.2510436017	2.120156713	1.982925805	0.9157518142
1	-0.7056751127	-0.9245309616	-1.153663404	-0.3537974615	-1.604790972	-2.301266783	-0.7069104858	-0.8465614096	0.6938956676	0.3651848162	1.145440407	1.902002867	0.2442452377	2.131723904	1.997494774	0.8968117215
1	-0.7052317913	-0.8395105413	-1.149247189	-0.357893087	-1.591788757	-2.262923913	-0.7040221485	-0.8458724397	0.1908197814	-0.1060127925	0.3095884697	1.879607419	0.252175315	2.108102414	1.97190253	0.8240040478
1	-0.7049589781	-0.990595734	-1.178748038	-0.31065729	-1.700661101	-2.602541521	-0.7106720414	-0.845448527	0.7042594603	1.232161114	1.860334486	2.052674178	0.1814515825	2.284007271	2.170676579	0.9092926881
1	-0.7030151841	-0.9404253329	-1.170501465	-0.3171324951	-1.678116939	-2.528576773	-0.7050632934	-0.8424296635	0.399039293	0.5197804166	1.349214778	2.017579626	0.1902228456	2.243373233	2.13018281	0.9291682424
1	-0.7019239314	-0.9400053407	-1.107886338	-0.4131327953	-1.448298645	-1.873714762	-0.7053319759	-0.8407360256	0.3117284569	0.7811739007	1.360607604	1.667907923	0.3308232153	1.890537725	1.731890952	0.9523970841
1	-0.7002529506	-0.9625822546	-1.151727813	-0.3365857277	-1.621106866	-2.350186324	-0.7027794918	-0.8381442593	0.7181283696	0.6093498052	1.625087776	1.927317984	0.2191182518	2.145043279	2.026469918	0.8986822866
1	-0.700116544	-0.95026715	-1.153859866	-0.3338797642	-1.628179583	-2.371677402	-0.7038542219	-0.8379327728	0.1870671733	0.8426834511	1.49534589	1.940528269	0.2133945275	2.15812061	2.041609707	0.966952108
1	-0.700116544	-0.9340274518	-1.159012913	-0.3247742479	-1.648170162	-2.433380807	-0.7028130771	-0.8379327728	0.902478605	0.6419521012	1.324041875	1.970327386	0.2013557267	2.18840423	2.075810614	0.924256364
1	-0.6998778325	-0.89304088	-1.109340274	-0.4015108573	-1.465140812	-1.916438005	-0.6975065969	-0.8375627027	0.3936977159	-0.3297549208	0.9069643718	1.689525182	0.3160827457	1.907294708	1.75624116	0.8514298768
1	-0.6980704451	-0.9226409967	-1.08647153	-0.4320295512	-1.384512855	-1.718238066	-0.7008315434	-0.8347620346	0.6557677359	0.6522700289	1.234847077	1.574895712	0.3594307843	1.792001982	1.627529919	0.951428088
1	-0.6979681402	-0.9599176374	-1.116968302	-0.3857506681	-1.49845386	-2.003133764	-0.7025108092	-0.8346035744	0.4548885047	0.9952470352	1.629972882	1.744840903	0.2877516191	1.957560095	1.818713854	1.031923006
1	-0.6968086841	-0.8889576226	-1.190222182	-0.2505762558	-1.788263315	-2.910811141	-0.6969692319	-0.8328082014	1.19850122	0.1526764334	0.9089762691	2.175908698	0.1107554267	2.392783183	2.313621101	0.3620913627
1	-0.6965699726	-0.9252636146	-0.9903938825	-0.558427253	-1.034605626	-1.009444148	-0.7007979581	-0.832438682	0.6025951175	0.932764334	1.283592827	1.075684481	0.5748433862	1.324176222	1.078781713	0.3363892637
1	-0.6939782473	-0.9437432713	-1.110083206	-0.380852903	-1.491387829	-1.984495418	-0.6977081088	-0.8284293057	0.365723614	0.8338008937	1.515310249	1.732592449	0.2818978646	1.936842758	1.80486035	0.9789845099
1	-0.6937395358	-0.9371867264	-1.123366757	-0.3584779088	-1.54280891	-2.12334079	-0.6968013053	-0.8280602555	0.6058129922	0.70541227	1.449332229	1.808884083	0.2497358629	2.0117349	1.891337283	0.9482680582
1	-0.6934667226	-0.911105211	-1.222084618	-0.195335427	-1.904914821	-3.383667426	-0.6968348906	-0.8276385322	1.014197985	0.763835042	1.181344451	2.390781946	0.01899706456	2.612276081	2.565655933	0.9731350517
1	-0.6929210962	-0.926803586	-1.235511434	-0.1662635948	-1.959151286	-3.63434843	-0.695289966	-0.8267952403	0.3956342702	0.5719317252	1.352020454	2.476994109	-0.01502298116	2.703957076	2.667776811	0.7696396006
1	-0.691386522	-0.9084405939	-1.135104032	-0.3289178653	-1.599126815	-2.284494553	-0.6934763588	-0.8244245863	0.8234675271	0.5171889333	1.183461398	1.891182996	0.2097525785	2.088719926	1.985125623	0.8326601477
1	-0.6913524204	-0.9588723235	-1.168302922	-0.2771021793	-1.719048838	-2.664410259	-0.6954243073	-0.8243719236	0.4664848638	0.8961708282	1.715737597	2.083452131	0.1326159515	2.28410749	2.206267651	0.9528809255
1	-0.6906703874	-0.9531650962	-1.107795286	-0.3707015574	-1.499223688	-2.005172639	-0.6944503331	-0.823318838	0.5349719649	0.8394437285	1.664186967	1.741560075	0.2691533868	1.93852548	1.815001972	0.8939867969
1	-0.6906362858	-0.9354600918	-1.131891242	-0.3302517638	-1.591629317	-2.262457197	-0.6937786267	-0.8232661922	1.040770964	0.7174741735	1.475925345	1.877836278	0.2131507881	2.073675213	1.969880217	0.7769696755
1	-0.6905339808	-0.9405699969	-1.169698	-0.2703657949	-1.729086025	-2.698788886	-0.6945846743	-0.8231082595	-0.07241911369	0.8910930473	1.531548821	2.097141124	0.1250297903	2.296321342	2.222120773	0.8798384869
1	-0.6895109314	-0.9201677093	-1.149930607	-0.295042464	-1.66522103	-2.487166103	-0.6923344581	-0.8215293293	0.8159572878	0.6554011144	1.331595281	1.98886658	0.1653422084	2.183153118	2.09712281	0.6728789617
1	-0.6892722198	-0.8684200042	-1.187196802	-0.2337540575	-1.801047949	-2.958856697	-0.6899499005	-0.8211610161	1.083435718	0.2465690506	0.8089025374	2.209077033	0.0778465572	2.409628887	2.352293921	0.7304597052
1	-0.6888288984	-0.8921495633	-1.043472888	-0.456459571	-1.271895178	-1.465803989	-0.6892781942	-0.82047711	-0.06447015219	0.2028999679	1.053107091	1.402121779	0.4079043874	1.608759136	1.435441744	0.5425036805
1	-0.6881127638	-0.9322494848	-1.16441627	-0.2724044796	-1.717167673	-2.658015316	-0.6908567041	-0.8193726244	0.6419253914	0.6387984899	1.478405971	2.082467832	0.1243982431	2.275627907	2.205128297	1.014534228
1	-0.6876012391	-0.9125751837	-1.086123435	-0.3938400018	-1.430698118	-1.829832701	-0.6899499005	-0.8185839221	0.7321203595	0.5630225033	1.279921775	1.641306013	0.3025575761	1.834167779	1.701975262	0.9283501489
1	-0.6864076814	-0.8571175475	-1.179178404	-0.2403486693	-1.779347553	-2.877795935	-0.6848785176	-0.816744316	0.5753517303	-0.1728090193	0.7367650484	2.18083066	0.08130462484	2.37342289	2.319354543	0.9503709687
1	-0.6862371731	-0.9269575832	-1.108753132	-0.3515488928	-1.52373	-2.070942945	-0.6890430969	-0.8164815949	0.3860590756	0.6486943182	1.449602357	1.776042872	0.2429057604	1.962918076	1.854056716	0.8232693182
1	-0.6859302583	-0.8730539181	-1.15215677	-0.2817184192	-1.684320443	-2.54872751	-0.6840388846	-0.8160087473	0.549559077	-0.2412809871	0.9012899511	2.025656696	0.1411283882	2.212486036	2.139494123	0.876230302
1	-0.6854869369	-0.8728952543	-1.28886894	-0.04494353273	-2.173203029	-4.936580045	-0.6862219303	-0.8153258593	0.3175343724	0.2549341836	0.9058518655	2.866070864	-0.1764581059	3.116918308	3.135764165	0.9038459946
1	-0.6853505303	-0.7794283244	-1.091005417	-0.3724506253	-1.465698857	-1.917866084	-0.6799078906	-0.815115767	0.4292203757	-0.9087406518	0.01416148778	1.682932356	0.279040986	1.869832374	1.748811029	0.6198589731
1	-0.6840887693	-0.8329213304	-1.113146199	-0.335632399	-1.550599944	-2.145047894	-0.6820237656	-0.8131730176	0.3456441954	-0.274377509	0.5329150747	1.814843391	0.2212121122	1.996605864	1.898111045	0.7669867423
1	-0.6834749396	-0.8657180544	-1.127429091	-0.3119356103	-1.604514065	-2.300444336	-0.6821245215	-0.8122282901	0.1484233145	-0.1399710432	0.8621585865	1.899803151	0.1850431203	2.079853089	1.994979355	0.8422539156
1	-0.683338533	-0.8840063812	-1.11058419	-0.3420189318	-1.53835733	-2.11101938	-0.6849456882	-0.8120183857	0.8526796143	0.4185201525	1.047461841	1.805345148	0.2230829294	1.985585959	1.887315979	1.04746209
1	-0.6832362281	-0.945446573	-1.12446384	-0.3166898564	-1.593562174	-2.268120731	-0.6878004402	-0.8118609657	0.8159475677	0.979776367	1.689538045	1.884502741	0.1905937681	2.064025739	1.97749333	0.8908228196
1	-0.6830316182	-0.9313581681	-1.116664507	-0.3283979751	-1.565564193	-2.187258204	-0.686087589	-0.8115461472	0.297351735	0.692879685	1.542166113	1.841641677	0.2074464906	2.020883926	1.928605602	0.8916555796
1	-0.6819403654	-0.8969748069	-1.180832688	-0.2178508438	-1.806717442	-2.980434769	-0.6833000077	-0.809867598	0.5743765722	0.3705913689	1.199191083	2.220751061	0.05411660393	2.40457775	2.365925464	0.8013054572
1	-0.6817016539	-0.9322541514	-1.116715066	-0.3200472242	-1.575357291	-2.215258043	-0.6867592954	-0.8095005237	1.009279711	1.071589027	1.570828373	1.850666947	0.2002208566	2.026956343	1.938888161	0.7084598545
1	-0.6815652473	-0.874131898	-1.144800229	-0.2777262078	-1.675332606	-2.519581483	-0.6827626426	-0.8092907844	0.5893588153	0.3396495827	0.9726319867	2.012119129	0.1349583189	2.188858863	2.123890747	0.8966739517
1	-0.6810196209	-0.9138444935	-0.9870190007	-0.5190000876	-1.081400206	-1.092407308	-0.6863226862	-0.8084519541	0.7739151589	1.117308216	1.386782338	1.156094575	0.4944541197	1.367258327	1.165875372	0.9521700446
1	-0.6810196209	-0.9476398655	-1.152411493	-0.264973933	-1.70351164	-2.612040276	-0.6865241981	-0.8084519541	0.4621354191	1.155643494	1.745388895	2.059865362	0.1145976837	2.236264038	2.17898581	0.9901425242
1	-0.6806445028	-0.8930362134	-1.199685183	-0.1793117381	-1.881593594	-3.282457851	-0.681855839	-0.8078753759	0.5027350165	0.3416013443	1.177065531	2.342392733	0.004087953443	2.529508998	2.508588044	0.7077757457
1	-0.6806104012	-0.9401966705	-1.070494938	-0.3909745075	-1.404781426	-1.766592741	-0.6856845652	-0.8078229645	0.39976836	1.073207864	1.671310907	1.600862115	0.3005152256	1.780604708	1.656597618	0.845014732
1	-0.6788030138	-0.9655082002	-1.139115293	-0.2787037886	-1.663825068	-2.482721685	-0.6848449323	-0.8050462903	0.4124723369	1.254477457	1.972509901	1.997629572	0.1334385439	2.167978897	2.107205732	1.008111684
1	-0.6782573874	-0.9402340031	-1.140075462	-0.2732992909	-1.671663097	-2.507772431	-0.6835686902	-0.8042084853	0.7818593601	1.114914959	1.705791349	2.006774232	0.128366614	2.17602182	2.117734111	0.9102460113
1	-0.6779504726	-0.8150763287	-1.001541917	-0.4822752085	-1.158146492	-1.235572814	-0.6793033549	-0.8037373089	0.2344334665	0.3662699155	0.4445763222	1.250368853	0.4440591036	1.447030113	1.268619147	0.6838625982
1	-0.6778481676	-0.9377280497	-1.142297079	-0.2648262547	-1.68521824	-2.551656387	-0.6830984958	-0.8035802643	0.8251678356	1.102765779	1.684837783	2.022305802	0.1211270762	2.190859322	2.135630576	0.7305754339
1	-0.6770638297	-0.8895689445	-1.024962453	-0.4488563807	-1.246243711	-1.411857257	-0.6800422319	-0.8023764915	0.4882419116	0.6719666639	1.191831926	1.37876281	0.3855516606	1.563623273	1.409647754	0.9349932498
1	-0.6756315605	-0.907628609	-1.275277472	-0.02987200457	-2.164023496	-4.865361486	-0.676985968	-0.8001793733	0.377946128	0.3647975188	1.398503142	2.847528179	-0.1944534799	3.069829583	3.113196418	0.8616456436
1	-0.6752223407	-0.9109885465	-1.040584395	-0.4189777002	-1.313715401	-1.556480009	-0.6803444997	-0.7995518803	0.7727032763	1.0748025	1.439396814	1.473602915	0.339779382	1.648687962	1.514635136	0.9470457522
1	-0.6751200358	-0.916149784	-1.198327555	-0.1620461806	-1.89723993	-3.349951302	-0.6785308926	-0.7993950247	0.1672793976	0.7514782467	1.494983829	2.371601082	-0.02117956992	2.547271995	2.5430134	0.7898064263
1	-0.6742674946	-0.7036757319	-0.9960270694	-0.4795457919	-1.151117485	-1.222074724	-0.6687239799	-0.7980881701	0.2021715119	-0.9233698325	-0.516591747	1.244835544	0.4363230115	1.434959204	1.262569842	0.8111040616
1	-0.6729034286	-0.861900792	-1.061026292	-0.377836737	-1.403014644	-1.762339788	-0.67403046	-0.7959982233	0.6699228542	0.3201100096	0.9698291252	1.598782039	0.2805958671	1.762781085	1.654267196	0.8602569661
1	-0.6728011237	-0.8711686198	-1.110047647	-0.298736414	-1.58766934	-2.250892045	-0.6729221446	-0.7958415279	0.9433579079	0.1316608522	1.064309023	1.871264887	0.1682738418	2.028119294	1.962379024	0.7619258177
1	-0.6725965138	-0.8439531254	-1.123954701	-0.2787409886	-1.636025208	-2.395723046	-0.6739632894	-0.7955281582	1.003054167	0.3648238499	0.79611691	1.951581072	0.135492346	2.107830315	2.054287208	0.9311766205
1	-0.6724260055	-0.9403506676	-1.117715275	-0.2855081277	-1.616900357	-2.337486919	-0.6780271128	-0.7952670384	0.8241012119	1.161332278	1.791510712	1.917158432	0.1488208354	2.073000125	2.014835588	0.7868910716
1	-0.6723237006	-0.8214182108	-1.162395964	-0.2124525037	-1.779292399	-2.87759293	-0.6694964422	-0.7951103759	0.4585380885	-0.418513923	0.5806264865	2.17615368	0.0464507762	2.335941953	2.313906428	0.8117448821
1	-0.6721531924	-0.9154917962	-1.025484656	-0.4303350153	-1.270785815	-1.463445177	-0.6760455791	-0.7948492874	0.5503493428	0.838817824	1.530349892	1.412601675	0.3575625781	1.585478948	1.447027744	0.9252837551
1	-0.6719485825	-0.9042686714	-1.106537277	-0.3024718811	-1.57690477	-2.219710174	-0.6742655573	-0.794536007	0.2774640061	0.5425084295	1.415646603	1.857018675	0.1717829039	2.012156173	1.94612849	0.8314545659
1	-0.6706527198	-0.9139471582	-1.135103412	-0.2524003125	-1.68598175	-2.554149693	-0.6729893152	-0.7925525522	0.6510064115	0.5450053141	1.535451255	2.028309266	0.09995329803	2.180887113	2.142553124	0.8769081404
1	-0.6700729918	-0.8893682816	-1.15039222	-0.2263910493	-1.742446196	-2.745235588	-0.6722504382	-0.7916655827	0.2395435121	0.5146613311	1.287739534	2.120784659	0.06216438552	2.273817456	2.249536138	0.9449600652
1	-0.6693227556	-0.9355534234	-1.173916105	-0.1833512787	-1.831207925	-3.075637241	-0.6742991426	-0.7905180748	0.2781285492	1.039217322	1.784666803	2.264277337	0.004820370311	2.420573477	2.416842713	0.8930246008
1	-0.6692545523	-0.9158044571	-1.119957129	-0.2732846208	-1.634891954	-2.392236282	-0.6737617775	-0.7904137746	0.4736536449	0.9509112214	1.574963327	1.950669399	0.127120097	2.099599592	2.053241169	0.9574170576
1	-0.6691181457	-0.8851263604	-1.072636192	-0.3478945238	-1.460810562	-1.905384004	-0.6710077815	-0.7902051837	0.09694965627	0.4599648501	1.257521109	1.686592667	0.2339557287	1.839431363	1.752935795	0.9597630311
1	-0.6690499424	-0.917815753	-1.058365579	-0.3685253963	-1.40934602	-1.777614518	-0.6735602656	-0.7901008929	0.8558558332	0.9512329805	1.599155326	1.60895974	0.266024738	1.764654015	1.665672995	0.8909907647
1	-0.6689817391	-0.8793818005	-1.169676315	-0.1910213073	-1.815434324	-3.013944637	-0.6710413668	-0.7899966052	0.7940293277	0.4916499223	1.200661844	2.241396505	0.01271307813	2.395923946	2.390058431	0.9902600518
